loan_applicant_id,age,education,years_with_current_employer,years_at_current_address,household_income,debt_to_income_ratio,credit_card_debt,other_debt,y
28599,54,illiterate,15,27,94,17.85748211,11.52696747,5.259065713,0
2414,31,basic,24,2,156,38.14602271,26.78898266,32.71881277,1
36975,26,professional.course,22,13,58,24.36697737,7.713326339,6.419520533,0
21407,22,illiterate,22,12,58,12.69438761,1.827290941,5.53545387,0
32785,23,high.school,16,19,97,29.74913307,6.532575236,22.32408384,0
37434,40,basic,7,0,27,7.590718981,0.468453706,1.581040419,0
19865,30,basic,12,6,87,19.01346676,11.55421222,4.987503858,0
21904,37,basic,14,28,60,16.10517081,6.047528949,3.615573537,0
9369,38,basic,26,13,105,18.22735631,3.375153511,15.76357062,0
30281,39,university.degree,1,9,101,10.59629634,3.290466506,7.411792796,0
27565,45,basic,13,11,232,10.72292257,0.803528113,24.07365225,0
14633,53,professional.course,4,20,107,12.81733036,10.19647014,3.518073345,0
32018,38,university.degree,12,14,218,22.75360493,28.07761086,21.5252479,0
571,22,professional.course,19,10,125,16.63008597,9.147911298,11.63969616,1
20403,24,illiterate,23,15,178,21.61654107,6.087286853,32.39015625,0
13619,37,illiterate,6,11,42,6.038051062,1.152229733,1.383751713,0
7668,26,high.school,26,16,227,18.01930744,22.19580762,18.70802026,0
30529,26,university.degree,19,13,115,10.3669939,8.578003017,3.344039973,0
4624,45,basic,11,29,406,19.91951677,45.25092974,35.62230836,1
40435,53,professional.course,23,30,129,29.48773984,2.718454936,35.32072945,0
10245,38,university.degree,10,6,165,14.71397986,5.476648436,18.80141833,0
18258,26,basic,23,18,92,13.69322061,2.94602545,9.651737514,0
40762,48,university.degree,21,24,230,17.69188805,23.78405526,16.90728726,0
817,44,high.school,10,3,77,14.5119761,2.215466291,8.958755303,1
39945,34,basic,21,21,52,4.8728988,1.751216932,0.782690443,0
15915,36,basic,9,4,27,13.1950722,1.678649599,1.884019896,0
38245,33,illiterate,27,19,33,6.476475232,1.366726832,0.770509994,0
25354,42,high.school,3,6,219,22.75790896,25.43005772,24.4097629,0
12242,25,high.school,9,19,238,19.33643219,20.56589174,25.45481687,0
13694,32,illiterate,11,1,188,8.834815948,9.658248943,6.95120504,0
34373,53,basic,16,19,42,9.279248611,2.377553206,1.519731211,0
34205,55,professional.course,15,20,58,3.514299324,0.408621983,1.629671624,0
28308,26,professional.course,24,5,98,11.85609738,0.655200375,10.96377506,0
36816,43,professional.course,22,17,183,16.56864982,0.435338741,29.88529043,0
5987,44,illiterate,5,27,18,10.60595889,0.064732133,1.844340468,0
15220,42,professional.course,18,12,225,13.16655588,20.30824871,9.316502016,0
8668,44,basic,6,31,239,9.162650041,11.02111437,10.87761923,0
28404,21,illiterate,17,5,68,13.80973829,5.080943226,4.309678814,0
2969,54,professional.course,23,17,19,10.42036967,1.436633943,0.543236295,1
21484,56,high.school,23,7,205,6.13095407,5.361180526,7.207275317,0
23980,40,university.degree,2,29,238,22.12974039,23.61045699,29.05832514,0
39985,24,university.degree,6,26,15,10.72911475,0.352647225,1.256719987,0
10138,35,illiterate,22,25,185,3.58249661,1.08965859,5.537960139,0
14841,51,university.degree,11,10,71,22.4526635,6.281168679,9.660222402,0
28693,41,illiterate,26,30,103,20.1387326,4.89772553,15.84516904,0
4650,54,high.school,5,0,124,2.907440887,2.442199905,1.163026795,0
37440,24,illiterate,5,24,206,20.42428743,10.41349983,31.66053227,0
14792,29,illiterate,12,31,88,24.55498756,5.803348087,15.80504096,0
7145,36,illiterate,18,8,203,25.47131511,33.54218626,18.16458341,0
20261,37,basic,21,22,31,6.235598598,1.293495354,0.639540211,0
37423,25,high.school,26,20,75,16.41439121,1.339345272,10.97144814,0
21559,28,university.degree,5,6,219,17.02791477,12.49260335,24.79853,0
27546,43,university.degree,24,12,142,8.43692808,6.811476716,5.168961157,0
32997,42,basic,1,8,62,11.75442432,1.402055446,5.885687634,0
1657,45,professional.course,26,12,420,40.73775772,126.2771162,44.82146623,1
31830,28,basic,9,29,26,24.56766167,2.989690793,3.39790124,0
36018,26,illiterate,26,15,61,7.914379812,1.842560074,2.985211611,0
27640,38,university.degree,15,7,88,3.931450026,1.522414739,1.937261284,0
5605,45,basic,19,30,142,25.85275449,27.17694288,9.533968497,0
32314,32,basic,23,4,164,14.82918761,1.792971425,22.52689625,0
40563,21,basic,16,3,115,27.57447226,16.88335761,14.82728549,0
8307,27,illiterate,6,26,122,20.46675704,2.009558267,22.95988532,0
38938,34,professional.course,24,26,21,3.984639915,0.374434959,0.462339423,0
8500,32,university.degree,27,25,187,13.33088438,3.827888831,21.10086497,0
15979,31,basic,6,21,114,2.106762843,0.244037618,2.157672023,0
7973,37,university.degree,1,21,133,3.574821334,2.704601329,2.049911045,0
25504,44,high.school,6,22,233,28.16546854,5.929550509,59.69599119,0
10216,21,basic,3,23,231,12.94308244,22.02504362,7.873476824,0
28026,46,professional.course,5,30,16,24.20179834,2.511703197,1.360584536,0
35141,33,illiterate,0,25,173,2.05384411,2.025678805,1.527471506,0
20259,27,professional.course,9,4,140,6.754728712,4.319515761,5.137104436,0
8359,48,basic,23,5,28,2.110622669,0.058814019,0.532160329,0
12225,22,professional.course,19,1,32,25.52527353,4.806850749,3.361236782,0
21235,31,professional.course,23,3,207,29.0525472,22.59221648,37.54655622,0
39656,38,professional.course,8,19,145,20.69481298,8.621667924,21.3858109,0
25125,30,high.school,19,30,193,25.10338466,16.80888485,31.64064755,0
34999,39,basic,2,17,174,18.00747852,2.75745629,28.57555634,0
8720,37,university.degree,22,23,52,14.07775983,5.112321818,2.208113293,0
4364,34,university.degree,4,29,416,26.98667583,90.3337788,21.93079267,1
40992,49,professional.course,0,17,85,18.95726721,11.49699724,4.616679883,0
21705,26,high.school,21,25,20,27.96193209,4.044737615,1.547648804,0
22494,41,basic,4,12,89,11.76781398,6.120238025,4.353116418,0
9380,21,high.school,8,3,103,20.13450522,7.445038694,13.29350169,0
40789,41,university.degree,23,29,238,4.814030422,7.218658887,4.238733517,0
4459,25,basic,0,19,244,39.45391642,29.09738514,67.17017091,1
39382,35,basic,11,3,72,15.49132675,7.201660468,3.952094793,0
32919,21,professional.course,10,0,196,20.57596634,29.44343332,10.8854607,0
38300,53,university.degree,10,13,227,1.683557436,1.80048943,2.021185949,0
11578,54,basic,14,11,152,15.71049061,5.968834976,17.91111075,0
1986,41,professional.course,14,3,57,11.87888747,4.268827872,2.502137983,1
35293,32,university.degree,7,20,98,2.548158502,0.148647243,2.348548089,0
36702,33,illiterate,11,19,73,12.83377806,1.530775865,7.837882117,0
27892,55,university.degree,20,13,235,15.77658029,12.71653843,24.35842525,0
23625,34,university.degree,20,26,33,4.225688541,0.093696943,1.300780276,0
2701,24,basic,0,18,293,21.04234935,8.223115632,53.43096796,1
8737,46,university.degree,7,26,116,20.17981924,5.255963764,18.15262656,0
3865,42,illiterate,9,28,197,5.231612157,4.449432436,5.856843513,1
11777,40,university.degree,22,13,147,20.65564613,21.36929692,8.99450289,0
40476,23,university.degree,11,9,65,18.67182761,4.227336224,7.909351723,0
34062,21,university.degree,7,31,225,13.71469484,6.172360605,24.68570278,0
27301,37,professional.course,14,8,202,16.45055837,14.11577382,19.11435409,0
31465,31,university.degree,13,20,33,5.403582189,0.608278718,1.174903405,0
32196,41,professional.course,14,23,72,20.92042159,10.95289396,4.109809589,0
40779,30,basic,20,19,140,27.20391994,1.95169715,36.13379076,0
19094,27,professional.course,5,8,30,16.03272001,1.670560502,3.139255499,0
40618,37,high.school,12,2,129,16.61050967,3.000385328,18.42717215,0
36484,55,illiterate,21,21,201,9.123663442,0.27154583,18.06701769,0
23005,40,high.school,12,7,45,14.1269013,2.181079996,4.176025588,0
6655,32,basic,3,3,197,16.97864508,2.837485174,30.61044564,0
20013,39,illiterate,24,16,156,5.7894839,3.088803608,5.942791275,0
23472,22,high.school,11,11,230,24.04714718,22.94506643,32.36337208,0
28541,49,university.degree,18,13,214,25.05874481,25.96618537,27.65952851,0
20406,56,illiterate,12,27,52,27.03389744,9.218911562,4.838715104,0
1760,31,illiterate,1,15,380,29.52642821,42.72524433,69.47518286,1
10088,41,basic,3,30,235,19.92481372,19.33381935,27.48949289,0
28260,49,professional.course,14,15,97,23.5412655,1.066834693,21.76819284,0
38369,33,basic,15,30,59,21.83580259,2.901408283,9.981715244,0
37432,47,high.school,9,20,162,24.70716106,2.275990614,37.7496103,0
11798,34,university.degree,14,7,29,1.470108832,0.223052326,0.203279236,0
6386,23,high.school,16,9,30,5.218957644,0.782951887,0.782735406,0
33985,49,professional.course,21,6,118,19.38143424,15.43223029,7.437862118,0
8043,51,university.degree,19,4,105,17.71131151,4.329455343,14.26742174,0
18008,25,illiterate,8,22,103,19.63498027,10.19927517,10.02475451,0
2706,30,basic,7,2,56,9.306459967,1.635165939,3.576451643,1
39095,49,illiterate,11,20,87,27.8020621,2.863175365,21.32461866,0
39606,37,professional.course,22,8,233,14.26299136,12.8396957,20.39307418,0
30377,53,high.school,7,3,95,4.708101733,1.376056499,3.096640147,0
13834,35,university.degree,6,1,181,7.406190208,9.985016028,3.420188248,0
37696,48,illiterate,8,26,204,30.0931115,11.72525012,49.66469733,0
11850,52,professional.course,0,23,41,15.73808985,1.268848617,5.183768223,0
22269,55,high.school,20,30,210,28.84969733,13.95611974,46.62824465,0
40410,40,high.school,0,8,147,25.0817682,7.173052216,29.69714704,0
30067,53,illiterate,4,5,240,30.44979862,17.16914565,55.91037104,0
3361,51,university.degree,0,10,322,9.85180482,24.97369887,6.749112653,1
6492,33,high.school,6,25,232,6.078203978,7.341762088,6.759671142,0
3148,31,illiterate,21,26,289,17.83270502,31.82067241,19.71584509,1
18936,39,high.school,15,8,226,24.30410868,34.52183942,20.40544619,0
8872,21,professional.course,11,17,175,3.434144191,2.202897852,3.806854483,0
40741,37,basic,5,3,104,25.77527496,9.733815566,17.07247039,0
6671,43,basic,22,13,88,16.15081559,3.867897055,10.34482066,0
22532,46,university.degree,2,23,235,19.56142871,30.36087999,15.60847747,0
1623,37,professional.course,23,18,394,14.80456587,46.99048519,11.33950433,1
30118,35,basic,16,15,155,11.71409889,1.463613008,16.69324028,0
37067,36,illiterate,7,23,231,9.12090252,2.013779916,19.05550491,0
3537,24,basic,5,6,383,24.99963237,77.07455888,18.67403312,1
36896,52,university.degree,8,6,21,26.55872134,0.53683065,5.040500832,0
9592,48,professional.course,5,24,220,24.5795707,10.46518387,43.60987168,0
25941,24,high.school,14,0,197,25.42448626,27.39346385,22.69277409,0
2391,41,professional.course,26,27,85,38.23510347,24.47136063,8.028477313,1
40593,25,high.school,4,0,235,17.03111123,27.50698281,12.51612859,0
3389,38,basic,1,6,385,19.08305845,30.43122027,43.03855477,1
16840,45,basic,26,8,120,21.85485597,5.72818778,20.49763938,0
21889,22,basic,22,14,61,30.51458217,3.972561535,14.64133359,0
22807,22,university.degree,23,1,101,8.913113181,0.346431024,8.655813289,0
19717,27,university.degree,20,6,151,3.293379216,2.868975287,2.104027328,0
28788,52,basic,5,9,127,5.280084457,3.608995771,3.09671149,0
10810,24,professional.course,6,1,191,8.640850459,11.22823059,5.275793781,0
30779,49,university.degree,19,8,221,24.00282215,38.52363855,14.52259841,0
39838,39,illiterate,0,25,126,25.09504784,6.917786285,24.70197399,0
4132,28,university.degree,2,22,324,19.89334838,16.13819666,48.31625208,1
30283,26,professional.course,26,22,220,29.77972545,13.19528881,52.32010717,0
34790,34,illiterate,6,10,104,28.94581945,13.51287015,16.59078208,0
6524,49,university.degree,22,8,225,11.14716347,17.50947176,7.571646035,0
11023,32,basic,6,6,52,7.414610733,2.211487951,1.64410963,0
6638,30,high.school,18,30,136,30.20706155,17.33481503,23.74678869,0
29017,20,professional.course,20,10,15,16.70989018,1.672831437,0.83365209,0
9372,52,basic,15,20,204,14.71085939,21.75715284,8.253000318,0
12828,50,professional.course,7,14,206,4.924339924,7.004960816,3.139179427,0
31559,45,high.school,4,14,79,1.390756185,0.42209715,0.676600236,0
35148,41,high.school,11,1,25,2.245033753,0.106676549,0.454581889,0
12300,48,basic,13,21,119,18.15484844,10.66306922,10.94120043,0
24827,36,professional.course,2,31,54,15.19584984,4.709189646,3.496569269,0
19965,47,high.school,13,23,87,15.37013092,6.016020497,7.355993399,0
6067,35,basic,22,16,237,16.64216447,5.038720594,34.40320919,0
8970,49,high.school,1,16,44,19.29749235,5.764738519,2.726158115,0
40387,47,university.degree,7,6,156,25.57432467,10.50830454,29.38764195,0
23152,43,high.school,6,17,99,22.64444725,16.46129211,5.956710669,0
18824,30,university.degree,15,27,14,27.54068166,1.879017084,1.976678348,0
37270,32,basic,23,11,183,15.62999645,0.602280182,28.00061332,0
22478,23,basic,12,17,62,25.83535533,7.699450266,8.318470038,0
6933,30,university.degree,26,24,18,20.04929402,1.510231952,2.098640971,0
17263,56,illiterate,10,15,169,15.91532671,2.64053216,24.25636997,0
31058,27,high.school,1,12,207,27.00727932,28.42628187,27.47878633,0
4215,54,illiterate,17,26,443,23.2812088,37.14610389,65.98965108,1
3407,36,professional.course,29,6,254,27.77402993,18.46743249,52.07860353,1
35211,45,high.school,22,27,55,13.52301782,1.779551173,5.658108628,0
33080,50,high.school,2,21,88,24.07425358,9.622757986,11.56258516,0
17325,28,illiterate,3,8,166,17.01610935,13.51831285,14.72842868,0
8076,27,university.degree,13,31,180,21.2576816,22.99477032,15.26905657,0
17044,47,university.degree,9,15,227,0.604049669,0.697914402,0.673278346,0
7467,46,university.degree,10,21,216,20.37836733,22.4340905,21.58318292,0
27,34,university.degree,19,27,318,3.320581481,8.857989635,1.701459474,1
28965,36,university.degree,2,11,48,5.63606625,1.608578985,1.096732815,0
2675,55,professional.course,27,14,30,34.51111806,7.410830115,2.942505301,1
37847,24,high.school,11,17,124,1.628015356,0.618794259,1.399944782,0
37836,41,professional.course,7,20,143,12.08324179,5.92769642,11.35133934,0
35083,24,university.degree,20,9,27,20.15634909,3.931556838,1.510657415,0
32557,53,university.degree,2,13,81,18.3097659,3.91361198,10.9172984,0
6729,53,professional.course,11,29,237,28.44098125,39.3229489,28.08217666,0
16186,48,university.degree,27,20,33,1.891750936,0.451728935,0.172548874,0
27975,25,basic,11,15,234,21.64355317,7.010925573,43.63498885,0
12002,47,high.school,5,5,179,29.77430869,19.42019381,33.87581875,0
9843,35,basic,7,25,105,22.08943034,5.516325019,17.67757684,0
11796,37,illiterate,20,22,95,5.407664525,0.262507785,4.874773514,0
41127,25,professional.course,0,25,240,29.6116738,37.42414319,33.64387394,0
16017,37,professional.course,22,0,100,29.51755536,7.776162011,21.74139335,0
35370,24,university.degree,18,30,214,7.386287874,3.44756838,12.35908767,0
4107,23,basic,0,29,292,19.41253015,48.49796397,8.186624073,1
21466,46,university.degree,8,27,201,8.536650008,5.592943506,11.56572301,0
6556,30,basic,5,30,212,16.61300882,26.30572988,8.913848824,0
22252,48,professional.course,27,10,189,21.72183116,17.15655918,23.8977017,0
30453,30,illiterate,7,19,140,13.21054913,10.8179897,7.676779089,0
1011,45,basic,15,13,220,20.6471119,38.72147863,6.702167563,1
39168,33,high.school,4,24,173,17.85923152,22.33524277,8.561227764,0
13117,53,professional.course,5,28,84,16.08980663,6.55491129,6.96052628,0
23263,33,illiterate,1,4,154,20.21557932,9.69309162,21.43890054,0
34925,28,professional.course,6,13,43,11.86612152,1.043053107,4.059379145,0
31612,40,basic,2,9,146,28.74375843,14.47354765,27.49233965,0
40068,24,professional.course,0,22,22,14.96885901,1.417607199,1.875541782,0
21434,49,high.school,10,31,214,10.75394257,1.495846583,21.51759052,0
39247,36,basic,0,22,171,6.483463466,1.015899464,10.07082306,0
39857,45,high.school,5,23,35,19.87889048,4.186908933,2.770702734,0
28885,37,basic,5,13,134,27.69219007,26.86707902,10.24045568,0
5097,24,basic,24,13,146,21.35309259,2.879360072,28.29615511,0
23111,45,university.degree,2,6,53,7.450230567,2.270052907,1.678569294,0
25723,33,high.school,16,2,208,8.263824919,7.198709893,9.990045939,0
21815,44,high.school,20,28,55,22.26445427,2.751891982,9.493557866,0
34726,54,high.school,16,15,92,28.87575417,3.404429486,23.16126435,0
29321,34,university.degree,5,17,151,10.29693773,9.671093351,5.877282615,0
14354,34,high.school,3,9,40,22.96100937,0.606112361,8.578291388,0
29879,56,basic,7,17,125,26.72576584,5.932127252,27.47508005,0
16878,28,university.degree,23,4,149,22.74583756,24.52580411,9.36549385,0
16940,48,professional.course,0,0,159,2.079965132,1.534109539,1.77303502,0
1504,51,professional.course,4,11,25,36.85059543,3.81095726,5.401691598,1
4919,42,professional.course,15,30,78,6.046838955,1.350286579,3.366247806,0
38570,29,illiterate,4,4,120,11.17566281,9.264799277,4.145996092,0
7261,25,professional.course,12,5,203,25.76630456,31.77452014,20.53107812,0
40036,39,high.school,10,28,179,22.26576905,6.471115902,33.3846107,0
11751,28,university.degree,9,12,101,19.74494026,0.32512774,19.61726192,0
22955,41,basic,3,14,49,27.07398964,8.571016986,4.695237938,0
36416,39,basic,26,8,65,24.6892614,2.83613693,13.21188298,0
32776,33,basic,25,8,15,22.78797525,2.470028827,0.94816746,0
17521,27,professional.course,11,10,86,9.11713788,4.011200669,3.829537907,0
22359,38,university.degree,19,16,143,18.86143828,10.58018341,16.39167333,0
38340,44,basic,11,1,95,24.96785781,4.728903264,18.99056166,0
38015,27,high.school,13,17,192,28.94794009,17.65767454,37.92237043,0
39508,40,university.degree,15,0,148,17.65927755,8.831948712,17.30378206,0
4679,26,high.school,11,18,147,7.348712023,1.335805465,9.466801209,0
50,21,professional.course,8,28,40,4.040898166,0.358690599,1.257668667,1
18249,20,high.school,25,2,43,20.75394814,5.241768707,3.682428992,0
7987,32,university.degree,20,9,219,12.36517526,2.107284852,24.97244897,0
736,25,high.school,4,1,370,19.81475612,43.82591602,29.48868163,1
8394,54,high.school,7,0,210,13.1147365,1.456470996,26.08447566,0
39836,40,basic,22,31,218,20.05588993,27.76189498,15.95994506,0
25454,20,illiterate,24,4,237,30.13460329,12.59596631,58.82304349,0
30192,26,professional.course,6,20,48,5.498782537,1.857909887,0.781505731,0
38707,56,basic,6,29,153,6.886817158,2.101460185,8.435370067,0
12570,46,high.school,4,2,159,7.409832919,0.529168499,11.25246584,0
35001,48,high.school,19,19,208,16.50106858,9.943522003,24.37870065,0
25889,38,basic,23,16,46,28.31251447,2.862813966,10.16094269,0
838,38,professional.course,17,23,350,3.486382951,10.15636907,2.045971255,1
26816,51,professional.course,19,27,73,10.43590379,0.331487658,7.286722107,0
8031,31,high.school,4,8,122,17.48935709,6.667007761,14.67000789,0
16921,27,high.school,17,29,36,21.41973875,3.887903684,3.823202264,0
2126,44,professional.course,19,2,186,26.06735916,35.63385856,12.85142948,1
23372,36,high.school,21,20,36,24.30237783,1.280382553,7.468473465,0
24521,30,professional.course,13,28,220,7.885357623,10.24972571,7.098061059,0
36868,24,basic,26,18,135,27.64377747,17.10058572,20.21851387,0
39416,54,illiterate,26,28,151,28.9854202,29.34895506,14.41902943,0
30729,35,high.school,25,21,79,7.227507579,0.790779433,4.918951555,0
24557,21,high.school,7,13,197,27.69464126,35.52562312,19.03282016,0
28722,52,professional.course,21,14,136,0.451513071,0.411468787,0.20258899,0
29325,25,high.school,26,5,117,7.264504693,4.770834376,3.728636114,0
10764,27,illiterate,1,14,176,17.33644905,11.31634286,19.19580748,0
37002,32,illiterate,11,17,105,27.65116427,13.14907994,15.88464254,0
19175,47,illiterate,19,12,211,14.89025425,17.53171771,13.88671876,0
2560,35,professional.course,1,21,67,31.95064513,11.43410657,9.97282566,1
24059,22,high.school,9,3,128,21.59949825,1.127809053,26.51954871,0
37475,53,professional.course,12,4,38,13.05475298,2.758547344,2.20225879,0
26353,52,university.degree,11,29,78,17.9529862,7.898985167,6.104344067,0
16523,29,illiterate,26,14,80,1.595831176,0.084913465,1.191751476,0
38830,41,basic,5,8,198,1.064475533,0.672389843,1.435271714,0
28070,21,university.degree,24,22,47,25.52018929,5.555420307,6.439068659,0
20689,40,basic,10,29,124,9.648694046,6.099740516,5.864640101,0
35586,25,university.degree,12,2,168,27.27092452,29.36081337,16.45433983,0
37378,21,illiterate,3,0,141,10.09268928,1.271448946,12.95924294,0
37690,20,professional.course,5,5,117,14.96039943,4.958373267,12.54529407,0
22842,47,basic,26,30,113,24.23035992,20.531975,6.84833171,0
13453,42,university.degree,3,29,94,23.52295091,8.991357547,13.12021631,0
11158,33,professional.course,16,31,141,8.132659021,5.10686066,6.36018856,0
14500,35,university.degree,3,16,150,10.74262617,4.866403181,11.24753607,0
13969,41,professional.course,2,17,131,26.31136731,5.446853786,29.02103739,0
29757,47,high.school,1,20,89,3.683698129,0.991531089,2.286960246,0
14733,29,high.school,1,12,32,14.14483239,2.851159069,1.675187297,0
28504,56,professional.course,9,22,107,23.38053087,11.59844799,13.41872003,0
40882,47,high.school,7,29,20,26.65368146,0.441388216,4.889348076,0
41033,34,professional.course,19,5,227,12.66580171,14.89333342,13.85803647,0
7225,43,university.degree,0,15,144,1.071294617,0.391744149,1.1509201,0
29373,48,basic,21,23,193,24.35919331,5.573203126,41.44003996,0
20797,55,high.school,17,4,206,12.86413483,4.857836284,21.64228146,0
40955,51,basic,24,9,122,19.47239471,10.50360212,13.25271942,0
27251,51,high.school,16,11,28,1.04081595,0.132238092,0.159190374,0
18214,29,professional.course,4,17,189,18.33091392,16.79807627,17.84735104,0
40939,20,professional.course,3,20,180,13.0806497,13.46237781,10.08279165,0
40556,44,illiterate,3,3,101,30.03246242,16.37884207,13.95394498,0
20800,21,professional.course,18,12,229,14.28081628,8.528329154,24.17474013,0
16267,37,illiterate,4,16,198,0.966422446,0.497265701,1.416250741,0
26198,34,basic,22,18,225,1.289373533,0.459595684,2.441494765,0
9140,52,illiterate,0,1,108,9.270119732,5.930450509,4.081278801,0
20476,39,professional.course,17,22,184,11.60891896,14.8859261,6.474484788,0
1260,35,basic,6,3,175,32.41894435,44.45885194,12.27430068,1
12387,47,professional.course,5,2,209,3.447803486,3.043886638,4.162022648,0
24864,52,university.degree,3,27,177,21.51395432,9.207850317,28.87184883,0
21449,54,university.degree,15,30,136,11.874713,7.621970477,8.527639197,0
760,35,high.school,2,3,91,23.80266678,6.479937685,15.18048908,1
35603,27,high.school,25,29,238,16.88112393,12.12549091,28.05158404,0
23013,43,high.school,12,11,152,4.338018917,2.577042527,4.016746226,0
31155,56,professional.course,1,27,37,16.94757249,2.689890027,3.580711796,0
10625,26,professional.course,23,2,212,25.38976374,15.52690399,38.29939513,0
30295,51,basic,27,8,141,23.56549778,5.631222776,27.59612909,0
12550,32,basic,19,5,181,26.09837493,23.61511986,23.62293876,0
37255,56,high.school,26,22,104,30.29512567,2.61460123,28.89232947,0
16016,56,basic,19,17,187,7.761497324,3.799219837,10.71478016,0
10189,28,illiterate,21,11,226,7.198418853,12.29950085,3.968925758,0
24166,24,high.school,4,4,113,28.12805629,4.788605869,26.99609774,0
36757,50,basic,26,20,184,3.882514104,0.712895093,6.430930858,0
40202,35,basic,9,18,18,26.58610385,2.791629907,1.993868786,0
30681,21,university.degree,26,25,28,16.73267969,0.598502468,4.086647845,0
21345,37,high.school,2,1,127,17.8196573,10.64348495,11.98747982,0
12026,56,illiterate,24,29,238,24.37082997,17.08548762,40.91708772,0
11601,37,illiterate,27,22,77,14.84101532,1.136167561,10.29141424,0
40375,29,illiterate,2,11,158,8.207608162,3.746253139,9.221767758,0
21242,27,high.school,4,7,19,14.30116589,1.865878375,0.851343144,0
34596,53,basic,25,9,69,5.208882666,2.068954246,1.525174793,0
31669,48,illiterate,13,19,133,25.54899766,22.19613039,11.78403649,0
5378,46,professional.course,16,7,35,16.66063554,3.622311921,2.208910518,0
39741,34,high.school,13,21,24,25.2707849,4.495233291,1.569755086,0
23856,56,professional.course,13,24,20,22.23167017,2.114550486,2.331783547,0
34236,22,professional.course,8,8,97,26.78403945,15.82216006,10.15835821,0
28181,41,illiterate,24,30,39,0.690240152,0.094580942,0.174612718,0
11913,55,professional.course,8,30,58,22.61855931,0.968036484,12.15072792,0
27035,56,high.school,0,16,33,2.343546066,0.256873385,0.516496816,0
18653,50,high.school,14,23,37,20.74171258,2.95412276,4.720310896,0
15437,40,professional.course,13,23,111,6.576176556,1.448386053,5.851169923,0
20254,45,high.school,5,7,105,18.74104058,4.695316104,14.9827765,0
40658,21,university.degree,4,27,146,3.549147207,2.962823078,2.218931843,0
17683,22,professional.course,14,26,20,26.33675906,0.753785312,4.5135665,0
4800,28,basic,7,14,61,22.86400212,7.68854554,6.258495754,0
9707,28,professional.course,25,8,95,8.446347581,1.461430563,6.56259964,0
9910,21,university.degree,22,6,207,27.62253731,8.220964981,48.95768726,0
5854,24,illiterate,14,21,50,4.922306473,0.773417821,1.687735416,0
38395,42,basic,14,27,47,19.29538468,4.331097034,4.737733764,0
252,25,basic,0,4,443,25.28882113,58.18708519,53.84239244,1
8088,44,high.school,2,5,189,16.44729856,15.25055747,15.8348368,0
17621,21,illiterate,20,6,233,10.25191971,2.322072303,21.56490063,0
15428,22,high.school,2,24,97,3.471462436,1.159924275,2.207394288,0
29502,47,illiterate,10,8,14,7.512561917,0.357239156,0.694519513,0
34302,30,basic,13,31,132,9.604595778,6.842583915,5.835482512,0
40050,29,high.school,3,21,86,18.74807583,7.883686714,8.239658497,0
1956,27,basic,6,28,316,4.873574955,11.23889612,4.161600738,1
5504,50,university.degree,0,6,35,23.53461494,0.430199783,7.806915446,0
10937,51,high.school,10,10,216,19.81230699,13.94015478,28.85442831,0
3266,44,basic,8,6,119,4.555217586,3.454854114,1.965854813,1
19959,53,university.degree,15,20,150,29.75872251,3.108055811,41.53002795,0
16255,20,basic,4,0,134,28.31908705,10.38193701,27.56563963,0
21686,26,basic,6,24,64,25.01621574,9.404302763,6.606075313,0
41060,24,university.degree,2,27,65,1.015927801,0.0398288,0.620524271,0
10479,28,high.school,10,17,36,21.35669414,2.633194836,5.055215053,0
29280,25,professional.course,13,12,28,14.74015028,1.419546615,2.707695463,0
6617,35,basic,20,8,95,16.39476389,8.612084613,6.962941085,0
2286,41,high.school,1,1,57,7.969799104,3.363841503,1.178943986,1
20798,49,university.degree,23,19,188,12.25902785,4.556096336,18.49087602,0
14912,49,professional.course,15,28,240,7.126835763,6.560616573,10.54378926,0
142,51,illiterate,24,16,100,37.04337134,20.39625901,16.64711233,1
24909,38,high.school,23,26,136,7.886138816,3.924869908,6.800278881,0
32024,30,illiterate,10,16,183,26.15899022,10.02914898,37.84180313,0
31548,34,basic,22,11,108,3.361557189,0.749062781,2.881418983,0
26604,29,illiterate,27,30,134,28.70079992,25.12416939,13.3349025,0
25027,36,professional.course,16,12,30,22.47852335,2.797449564,3.94610744,0
12501,41,illiterate,0,2,141,16.94123909,8.210010368,15.67713675,0
27853,48,professional.course,16,26,127,16.88478097,15.90011475,5.543557083,0
37772,24,high.school,22,24,81,18.18180356,9.196760438,5.530500442,0
13369,24,illiterate,0,4,241,0.835625676,0.528303263,1.485554616,0
10589,40,high.school,14,10,194,7.548417364,8.484892894,6.159036792,0
19351,37,university.degree,0,28,223,8.083806309,0.692779645,17.33410842,0
36454,46,university.degree,2,11,124,26.79873802,17.83560156,15.39483359,0
9041,50,high.school,2,10,87,29.95327301,19.3074579,6.751889616,0
21122,52,high.school,23,14,17,30.10975885,0.117070856,5.001588148,0
34419,53,illiterate,6,29,104,10.41859328,5.198789498,5.636547514,0
16529,27,professional.course,22,6,107,20.33273024,8.744258749,13.0117626,0
27611,56,high.school,21,19,202,1.408061589,0.9249644,1.91932001,0
13989,49,university.degree,23,26,117,20.4233531,16.43460234,7.46072079,0
26776,50,illiterate,11,8,196,11.75612662,7.840946843,15.20106133,0
25199,36,illiterate,23,21,113,28.64645925,17.57348691,14.79701205,0
